"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
952,"1","2025-01-11T20:48:45.095010Z",995,"/data/upload/5/9ed8b706-image_76.jpg","[{""x"":36.136894824707845,""y"":89.64941569282136,""width"":24.243739565943237,""height"":8.34724540901503,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":29.732888146911517,""y"":47.41235392320535,""width"":37.737896494156914,""height"":42.23706176961603,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":31.105175292153586,""y"":15.692821368948248,""width"":33.3923205342237,""height"":31.21869782971619,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",17.355,"2025-01-11T20:48:45.095028Z"
953,"1","2025-01-11T20:49:06.343828Z",996,"/data/upload/5/2ef79b72-image_77.jpg","[{""x"":32.248747913188645,""y"":42.57095158597664,""width"":34.764607679465776,""height"":47.579298831385636,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":29.5041736227045,""y"":90.3171953255424,""width"":32.706176961602594,""height"":9.015025041736227,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",20.064,"2025-01-11T20:49:06.343846Z"
954,"1","2025-01-11T20:49:18.306770Z",997,"/data/upload/5/786854e0-image_78.jpg","[{""x"":43.45575959933222,""y"":87.81302170283807,""width"":39.56761268781302,""height"":7.178631051752916,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":34.99332220367278,""y"":36.227045075125204,""width"":39.338898163606004,""height"":52.25375626043406,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",10.746,"2025-01-11T20:49:18.306785Z"
955,"1","2025-01-11T20:49:52.374113Z",998,"/data/upload/5/a3c8a577-image_79.jpg","[{""x"":38.195325542570956,""y"":87.47913188647746,""width"":27.903171953255416,""height"":9.682804674457415,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":34.764607679465776,""y"":43.906510851419036,""width"":34.07846410684473,""height"":43.572621035058425,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":29.046744574290486,""y"":15.025041736227045,""width"":43.22704507512521,""height"":28.714524207011692,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",26.494,"2025-01-11T20:49:52.374136Z"
956,"1","2025-01-11T20:50:15.467278Z",999,"/data/upload/5/bb433799-image_80.jpg","[{""x"":37.509181969949914,""y"":91.15191986644408,""width"":28.818030050083472,""height"":8.180300500834733,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":30.190317195325537,""y"":39.89983305509182,""width"":34.078464106844734,""height"":52.08681135225376,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":27.21702838063439,""y"":17.028380634390654,""width"":48.71619365609348,""height"":23.205342237061767,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",10.029,"2025-01-11T20:50:15.467300Z"
957,"1","2025-01-11T20:50:42.091111Z",1000,"/data/upload/5/9d3726d2-image_81.jpg","[{""x"":31.79131886477462,""y"":87.31218697829716,""width"":37.2804674457429,""height"":11.519198664440736,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":26.988313856427375,""y"":1.1686143572621035,""width"":43.227045075125204,""height"":86.14357262103503,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",8.555,"2025-01-11T20:50:42.091134Z"
958,"1","2025-01-11T20:50:51.777689Z",1001,"/data/upload/5/bdb06436-image_82.jpg","[{""x"":39.56761268781301,""y"":78.79799666110183,""width"":26.073455759599334,""height"":20.53422370617696,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":36.36560934891486,""y"":44.90818030050083,""width"":32.24874791318864,""height"":34.0567612687813,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",7.331,"2025-01-11T20:50:51.777707Z"
959,"1","2025-01-11T20:51:51.279896Z",1002,"/data/upload/5/ec8bcd3b-image_83.jpg","[{""x"":31.105175292153586,""y"":85.80968280467444,""width"":34.99332220367279,""height"":12.353923205342229,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":31.79131886477462,""y"":41.40233722871452,""width"":37.966611018363935,""height"":44.24040066777963,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":27.903171953255423,""y"":16.36060100166945,""width"":41.62604340567612,""height"":25.87646076794657,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",57.895,"2025-01-11T20:51:51.279915Z"
960,"1","2025-01-11T20:52:05.677951Z",1003,"/data/upload/5/4c476f4a-image_84.jpg","[{""x"":26.07345575959933,""y"":89.64941569282136,""width"":40.71118530884807,""height"":10.01669449081804,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":32.248747913188645,""y"":37.061769616026716,""width"":36.59432387312186,""height"":52.08681135225377,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",13.137,"2025-01-11T20:52:05.677988Z"
961,"1","2025-01-11T20:52:20.660389Z",1004,"/data/upload/5/5cb958fd-image_85.jpg","[{""x"":27.445742904841403,""y"":88.14691151919867,""width"":41.85475792988313,""height"":9.015025041736223,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":31.791318864774613,""y"":41.736227045075125,""width"":34.99332220367281,""height"":45.57595993322204,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":35.90818030050083,""y"":16.026711185308844,""width"":38.881469115192,""height"":25.542570951585976,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",12.077,"2025-01-11T20:52:20.660406Z"
962,"1","2025-01-11T20:52:28.963876Z",1005,"/data/upload/5/1c2b7677-image_86.jpg","[{""x"":24.70116861435726,""y"":89.31552587646077,""width"":41.626043405676114,""height"":9.515859766277117,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":35.90818030050083,""y"":39.73288814691152,""width"":27.67445742904841,""height"":49.41569282136895,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",6.414,"2025-01-11T20:52:28.963891Z"
963,"1","2025-01-11T20:52:50.450725Z",1006,"/data/upload/5/3aa35d7c-image_87.jpg","[{""x"":26.530884808013354,""y"":85.47579298831386,""width"":38.42404006677795,""height"":11.686143572621035,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":34.76460767946576,""y"":42.73789649415693,""width"":31.33388981636057,""height"":42.570951585976644,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",17.288,"2025-01-11T20:52:50.450747Z"
964,"1","2025-01-11T20:53:02.366303Z",1007,"/data/upload/5/93db7eb0-image_88.jpg","[{""x"":23.78631051752922,""y"":81.80300500834724,""width"":58.09348914858094,""height"":16.527545909849657,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":32.47746243739565,""y"":34.390651085141904,""width"":38.42404006677797,""height"":47.57929883138565,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":34.30717863105175,""y"":15.025041736227045,""width"":32.70617696160267,""height"":18.697829716193652,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",20.415,"2025-01-11T20:53:11.856116Z"
965,"1","2025-01-11T20:53:22.158224Z",1008,"/data/upload/5/94904b96-image_89.jpg","[{""x"":34.99332220367278,""y"":81.63606010016694,""width"":24.701168614357258,""height"":18.03005008347246,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":36.82303839732888,""y"":40.40066777963272,""width"":31.105175292153582,""height"":41.068447412353926,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",8.246,"2025-01-11T20:53:22.158247Z"
966,"1","2025-01-11T20:53:34.374200Z",1009,"/data/upload/5/c8d24cec-image_90.jpg","[{""x"":27.445742904841403,""y"":83.63939899833053,""width"":40.25375626043405,""height"":11.686143572621036,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":31.3338898163606,""y"":39.89983305509182,""width"":36.13689482470784,""height"":43.73956594323873,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",10.366,"2025-01-11T20:53:34.374221Z"
967,"1","2025-01-11T20:53:51.310511Z",1010,"/data/upload/5/416e6dc1-image_91.jpg","[{""x"":37.509181969949914,""y"":87.64607679465777,""width"":34.07846410684474,""height"":8.848080133555925,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":32.93489148580968,""y"":48.74791318864774,""width"":37.28046744574291,""height"":39.232053422370626,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":24.92988313856427,""y"":16.193656093489146,""width"":51.68948247078463,""height"":32.5542570951586,""rotation"":0,""rectanglelabels"":[""Kazak""],""original_width"":300,""original_height"":411}]",11.299,"2025-01-11T20:53:51.310529Z"
968,"1","2025-01-11T20:54:04.137868Z",1011,"/data/upload/5/1034169d-image_92.jpg","[{""x"":31.105175292153586,""y"":88.64774624373956,""width"":30.190317195325537,""height"":9.849749582637727,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":33.16360601001668,""y"":37.729549248747915,""width"":30.190317195325544,""height"":51.41903171953258,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",10.946,"2025-01-11T20:54:04.137895Z"
969,"1","2025-01-11T20:54:14.713039Z",1012,"/data/upload/5/35dfae92-image_93.jpg","[{""x"":40.02504173622704,""y"":87.14524207011685,""width"":35.450751252086825,""height"":10.183639398998338,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":33.84974958263773,""y"":47.24540901502504,""width"":40.25375626043406,""height"":39.39899833055092,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",8.863,"2025-01-11T20:54:14.713058Z"
970,"1","2025-01-11T20:55:42.834122Z",1013,"/data/upload/5/4a0fc63f-image_94.jpg","[{""x"":21.72787979966611,""y"":85.64273789649415,""width"":45.514190317195315,""height"":12.687813021702837,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":31.105175292153586,""y"":46.41068447412353,""width"":34.76460767946578,""height"":39.23205342237061,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":29.732888146911517,""y"":16.527545909849746,""width"":43.45575959933221,""height"":30.05008347245411,""rotation"":0,""rectanglelabels"":[""Kazak""],""original_width"":300,""original_height"":411}]",19.641,"2025-01-11T20:55:42.834139Z"
971,"1","2025-01-11T20:55:53.022685Z",1014,"/data/upload/5/25df0d10-image_95.jpg","[{""x"":21.270450751252085,""y"":89.64941569282136,""width"":50.77462437395659,""height"":8.01335559265442,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":34.30717863105174,""y"":39.3989983305509,""width"":35.67946577629381,""height"":46.57762938230381,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":48.030050083472446,""y"":23.706176961602672,""width"":11.893155258764608,""height"":15.191986644407343,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",29.566,"2025-01-11T20:56:14.015769Z"
972,"1","2025-01-11T20:56:18.128037Z",1015,"/data/upload/5/4b1a0b78-image_96.jpg","[{""x"":22.414023372287144,""y"":9.515859766277128,""width"":56.26377295492486,""height"":81.30217028380635,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",3.273,"2025-01-11T20:56:18.128054Z"
973,"1","2025-01-11T20:56:34.402911Z",1016,"/data/upload/5/96a6d784-image_97.jpg","[{""x"":20.126878130217026,""y"":88.64774624373956,""width"":44.37061769616027,""height"":8.681135225375627,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":30.41903171953255,""y"":51.75292153589316,""width"":32.934891485809665,""height"":37.72954924874791,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":31.562604340567606,""y"":17.696160267111853,""width"":40.71118530884808,""height"":32.8881469115192,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",15.37,"2025-01-11T20:56:34.402940Z"
974,"1","2025-01-11T20:56:51.533343Z",1017,"/data/upload/5/8a6e83b5-image_98.jpg","[{""x"":27.445742904841403,""y"":89.98330550918196,""width"":35.2220367278798,""height"":9.181969949916535,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":34.993322203672776,""y"":43.5726210350584,""width"":29.275459098497493,""height"":46.243739565943166,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",15.305,"2025-01-11T20:56:51.533361Z"
975,"1","2025-01-11T20:57:05.192944Z",1018,"/data/upload/5/57c0a78e-image_99.jpg","[{""x"":34.53589315525876,""y"":85.30884808013356,""width"":29.504173622704492,""height"":13.355592654424042,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":35.45075125208681,""y"":46.07679465776294,""width"":28.13188647746243,""height"":38.89816360601002,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",11.3,"2025-01-11T20:57:05.192961Z"
976,"1","2025-01-11T20:57:38.062052Z",1024,"/data/upload/5/c9f32f58-image_1153.jpg","[{""x"":34.30717863105175,""y"":83.30550918196995,""width"":38.65275459098497,""height"":16.694490818030047,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":34.764607679465776,""y"":35.058430717863104,""width"":33.163606010016686,""height"":48.24707846410685,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",10.952,"2025-01-11T20:57:38.062068Z"
977,"1","2025-01-11T20:57:46.994842Z",1025,"/data/upload/5/487700ef-image_1154.jpg","[{""x"":35.45075125208681,""y"":92.32053422370618,""width"":32.248747913188645,""height"":7.679465776293824,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":33.16360601001669,""y"":38.898163606010016,""width"":33.62103505843071,""height"":53.42237061769616,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",7.405,"2025-01-11T20:57:46.994856Z"
978,"1","2025-01-11T20:57:59.881316Z",1026,"/data/upload/5/35266a65-image_1155.jpg","[{""x"":36.136894824707845,""y"":89.81636060100166,""width"":34.535893155258755,""height"":7.512520868113526,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":31.333889816360582,""y"":39.06510851419032,""width"":38.424040066777955,""height"":50.751252086811405,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",11.358,"2025-01-11T20:57:59.881331Z"
979,"1","2025-01-11T20:58:05.368059Z",1027,"/data/upload/5/4ab8b374-image_1156.jpg","[{""x"":24.92988313856427,""y"":7.345575959933222,""width"":50.77462437395659,""height"":83.80634390651085,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",3.074,"2025-01-11T20:58:05.368088Z"
980,"1","2025-01-11T20:58:16.846977Z",1028,"/data/upload/5/c4a898c0-image_1157.jpg","[{""x"":39.796327212020024,""y"":89.14858096828047,""width"":22.414023372287147,""height"":9.515859766277131,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":38.65275459098497,""y"":44.24040066777963,""width"":25.6160267111853,""height"":41.40233722871452,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",10.269,"2025-01-11T20:58:16.846989Z"
